"date","open","high","low","close","volume","tenkan_sen","kijun_sen","senkou_span_a","senkou_span_b","chikou_span"
2025-08-22,219.809997558594,227.740005493164,218.320007324219,222.160003662109,258900,223.835,225.345,224.59,223.805,222.16
2025-08-25,222.100006103516,228.660003662109,220.899993896484,226.880004882812,196700,223.835,225.345,224.59,223.805,226.88
2025-08-26,226.880004882812,230.520004272461,225,230.020004272461,243400,217.235,225.345,221.29,223.805,230.02
2025-08-27,229.559997558594,229.979995727539,224.139999389648,226.869995117188,165900,217.035,228.67,222.8525,223.805,226.87
2025-08-28,228.009994506836,245.179992675781,227.949996948242,242.080001831055,493400,224.365,228.67,226.5175,223.805,242.08
2025-08-29,238.130004882812,239.669998168945,221.619995117188,228.220001220703,505500,224.365,228.67,226.5175,223.805,228.22
2025-09-02,220,225.899993896484,212.720001220703,224.089996337891,375400,224.365,228.67,226.5175,223.805,224.09
2025-09-03,226.860000610352,230.059997558594,223.940002441406,227.029998779297,331400,228.95,228.67,228.81,223.805,227.03
2025-09-04,229.320007324219,238.979995727539,228.169998168945,237.830001831055,679300,228.95,228.67,228.81,225.345,237.83
2025-09-05,212.259994506836,219.949996948242,197,211.509994506836,1440100,221.09,225.395,223.2425,225.345,211.51
2025-09-08,211.009994506836,213.179992675781,202.949996948242,203.839996337891,645000,221.09,221.09,221.09,225.345,203.84
2025-09-09,204,217.809997558594,202.25,217.410003662109,476600,221.09,221.09,221.09,225.345,217.41
2025-09-10,219.050003051758,235.490005493164,219.050003051758,225.820007324219,476600,221.09,221.09,221.09,225.345,225.82
2025-09-11,228.5,234,227.020004272461,232.589996337891,349100,218.335,221.09,219.7125,225.345,232.59
2025-09-12,231.580001831055,234.139999389648,227.789993286133,230.309997558594,305600,217.99,221.09,219.54,225.345,230.31
2025-09-15,234.070007324219,245,233,238.75,396800,221,221.09,221.045,225.345,238.75
2025-09-16,238.850006103516,241.029998779297,234.339996337891,238.220001220703,210800,221,221.09,221.045,225.345,238.22
2025-09-17,238.220001220703,242.699996948242,235.600006103516,239.419998168945,220800,221,221.09,221.045,225.345,239.42
2025-09-18,242,262,240.619995117188,259.579986572266,542900,232.125,229.5,230.8125,229.45,259.58
2025-09-19,264.140014648438,268,258.179992675781,260.640014648438,601700,235.125,232.5,233.8125,232.45,260.64
2025-09-22,256.399993896484,269.350006103516,255,268.339996337891,299900,244.2,233.175,238.6875,233.125,268.34
2025-09-23,269.269989013672,270.119995117188,262,266.640014648438,280600,248.57,233.56,241.065,233.51,266.64
2025-09-24,266.089996337891,268.910003662109,258.309997558594,260.559997558594,219900,248.955,233.56,241.2575,233.51,260.56
2025-09-25,251.619995117188,260.579986572266,240.240005493164,258.170013427734,514500,251.56,233.56,242.56,233.51,258.17
2025-09-26,260,266.899993896484,260,266.730010986328,281200,252.23,233.56,242.895,233.51,266.73
2025-09-29,272.820007324219,279,267.140014648438,271.070007324219,346900,257.3,238,247.65,237.95,271.07
2025-09-30,272.25,273.179992675781,263.799987792969,270.049987792969,277800,259.62,238,248.81,237.95,270.05
2025-10-01,266.989990234375,279.950012207031,264.010009765625,279.619995117188,318900,260.095,238.475,249.285,238.425,279.62
2025-10-02,280,283.350006103516,263.630004882812,271.339996337891,316500,261.795,240.175,250.985,240.125,271.34
2025-10-03,273,273,261,262.260009765625,260400,261.795,240.175,250.985,240.175,262.26
2025-10-06,266.769989013672,272.480010986328,262,263.529998779297,233700,261.795,240.175,250.985,240.175,263.53
2025-10-07,265.989990234375,269,259.410003662109,268.529998779297,174300,261.795,240.175,250.985,240.175,268.53
2025-10-08,270.920013427734,282.200012207031,269.239990234375,281.670013427734,271500,271.38,240.175,255.7775,240.175,281.67
2025-10-09,280.489990234375,281.359985351562,267.510009765625,270.089996337891,339100,271.38,240.175,255.7775,240.175,270.09
2025-10-10,276.839996337891,279.690002441406,255.600006103516,256.149993896484,349400,269.475,240.175,254.825,240.175,256.15
2025-10-13,271.399993896484,295.040008544922,271.399993896484,294.720001220703,469900,275.32,248.645,261.9825,246.02,294.72
2025-10-14,287.489990234375,301.309997558594,283.290008544922,300.720001220703,463900,278.455,251.78,265.1175,249.155,300.72
2025-10-15,307.670013427734,313.5,302.980010986328,312.5,433800,284.55,266.275,275.4125,255.25,312.5
2025-10-16,317.019989013672,320,295.209991455078,296.390014648438,394000,287.8,273.51,280.655,258.5,296.39
2025-10-17,293.390014648438,299.299987792969,278.170013427734,283.940002441406,404400,287.8,273.895,280.8475,258.5,283.94
2025-10-20,290,300.5,288,290.269989013672,262400,287.8,276.5,282.15,258.5,290.27
2025-10-21,286.109985351562,287.100006103516,271,281,439000,287.8,277.17,282.485,258.5,281
2025-10-22,283.029998779297,283.029998779297,257.619995117188,267.619995117188,592000,287.8,277.8,282.8,258.5,267.62
2025-10-23,267.570007324219,278,267.570007324219,276.119995117188,225700,288.81,280.12,284.465,258.5,276.12
2025-10-24,283.820007324219,300.910003662109,283.269989013672,296.549987792969,336000,288.81,280.12,284.465,258.5,296.55
2025-10-27,300.519989013672,302.239990234375,292.519989013672,294.989990234375,228500,288.81,280.12,284.465,258.5,294.99
2025-10-28,295.429992675781,296.790008544922,286.459991455078,292.459991455078,207100,288.81,280.12,284.465,258.5,292.46
2025-10-29,295.239990234375,301,291.309997558594,292.220001220703,405400,279.93,280.12,280.025,258.5,292.22
2025-10-30,286.839996337891,298.760009765625,280.649993896484,298.329986572266,368100,279.93,280.12,280.025,258.5,298.33
2025-10-31,307.059997558594,316.399993896484,299.459991455078,306.209991455078,408300,287.01,287.8,287.405,258.5,306.21
2025-11-03,308.799987792969,311.350006103516,302,310.410003662109,220900,287.01,287.8,287.405,258.5,310.41
2025-11-04,303.880004882812,307.230010986328,290,303.200012207031,181200,291.985,287.8,289.8925,258.5,303.2
2025-11-05,303.380004882812,331.010009765625,303.380004882812,324.929992675781,323300,305.83,293.305,299.5675,264.005,324.93
2025-11-06,324,324,309.010009765625,311.380004882812,192700,305.83,293.305,299.5675,264.005,311.38
2025-11-07,305,318.510009765625,290.040008544922,311.579986572266,365200,305.83,293.305,299.5675,264.005,311.58
2025-11-10,327.5,340.230010986328,325,335.959991455078,349800,310.44,297.915,304.1775,268.615,335.96
2025-11-11,333.320007324219,349.220001220703,330,347.880004882812,277300,314.935,302.41,308.6725,273.11,347.88
2025-11-12,354,365.089996337891,336.890014648438,364.779998779297,374300,327.545,310.345,318.945,281.045,364.78
2025-11-13,360.190002441406,364.730010986328,332.510009765625,335.100006103516,493500,327.545,310.345,318.945,281.045,335.1
2025-11-14,323.890014648438,355.420013427734,318.5,351.640014648438,353900,327.545,310.345,318.945,281.045,351.64
2025-11-17,351.859985351562,364.589996337891,341.299987792969,346.350006103516,237600,327.565,311.355,319.46,281.045,346.35
2025-11-18,341,353.459991455078,338.570007324219,344.359985351562,324800,327.565,311.355,319.46,283.67,344.36
2025-11-19,351.100006103516,366.459991455078,347.5,358.720001220703,332600,328.25,312.04,320.145,284.355,358.72
2025-11-20,373.380004882812,399.299987792969,350.709991455078,353.299987792969,634600,358.9,328.46,343.68,309.175,353.3
2025-11-21,345,353.579986572266,322.220001220703,335.329986572266,474700,358.9,328.46,343.68,313.16,335.33
2025-11-24,342.309997558594,384.350006103516,342.309997558594,371.950012207031,494800,358.9,328.46,343.68,313.545,371.95
2025-11-25,367.470001220703,374.690002441406,360,373.290008544922,208400,358.9,328.46,343.68,316.15,373.29
2025-11-26,375.149993896484,388.609985351562,363.350006103516,380.619995117188,434600,358.9,328.46,343.68,316.82,380.62
2025-11-28,384.989990234375,396.540008544922,380.910003662109,395.200012207031,127600,360.76,333.435,347.0975,317.45,395.2
2025-12-01,370.660003662109,374.299987792969,356.390014648438,363.730010986328,478800,360.76,339.975,350.3675,319.77,363.73
2025-12-02,365.760009765625,373.170013427734,355.170013427734,357.480010986328,349000,360.76,339.975,350.3675,319.77,357.48
2025-12-03,355.980010986328,359.049987792969,343.010009765625,351.089996337891,410500,360.76,339.975,350.3675,319.77,351.09
2025-12-04,348.739990234375,368.209991455078,347.670013427734,356.390014648438,626300,359.38,339.975,349.6775,319.77,356.39
2025-12-05,296.809997558594,316.730010986328,276.279998779297,313.700012207031,1340600,336.41,337.79,337.1,319.77,313.7
2025-12-08,314.910003662109,326.75,305.309997558594,319.309997558594,421500,336.41,337.79,337.1,319.77,319.31
2025-12-09,321.440002441406,334.25,319.269989013672,332.869995117188,428400,336.41,337.79,337.1,327.45,332.87
2025-12-10,328.029998779297,338,322.5,325.769989013672,559600,336.41,337.79,337.1,327.45,325.77
2025-12-11,325.630004882812,341,318,330.600006103516,395400,325.29,337.79,331.54,327.45,330.6
