"portfolio","return","risk","sharpe"
344,0.97456857669234,0.304858831664592,3.0491771277109
345,0.91319586042629,0.246322885327856,3.52462524653655
346,0.864180876355368,0.296539193974166,2.7624708402854
347,0.933432556275291,0.327146948269732,2.71569874325338
348,0.978589928834182,0.300280386571926,3.10906063327104
349,0.949398175476051,0.300469186786156,3.00995315076921
350,0.998760889821063,0.302333919887662,3.15466054941984
351,0.916528116275058,0.309151750782416,2.81909487515226
352,0.950435324083378,0.311162015543697,2.90985171342749
353,1.0156336560483,0.321528380656758,3.01881175797194
354,0.98211238456772,0.313911560153198,2.9852751651146
355,0.987607702668246,0.31381975026688,3.0036595907894
356,1.01649755926003,0.28945680894712,3.3562781362573
357,0.853351729489728,0.282876617127475,2.85761240253185
358,1.02848100900088,0.349559705924452,2.8134850565798
359,1.01751007096786,0.317412159375062,3.06387150663221
360,1.10030677163382,0.360649238200227,2.926130599638
361,0.997615190531255,0.321604916511583,2.96206662778722
362,0.916703370871714,0.28964571947322,3.00955033085621
363,1.08562432514663,0.345724670817112,3.00997994354045
364,1.00388475704968,0.314976849099,3.04430233457663
365,0.944127215068459,0.294683553308082,3.05116184793813
366,0.987159009446167,0.291266511812666,3.23469733469441
367,0.933495497749035,0.292629520443076,3.03624698015343
368,0.925363994735753,0.306147569799339,2.87561973891472
369,1.08330168176602,0.335864721938749,3.0914282267352
370,0.916124296372253,0.305977610521355,2.84701973745055
371,1.07332776181522,0.346599516625386,2.9669047776736
372,0.922485923355377,0.301307282634579,2.912262576871
373,0.960749207914459,0.296577544805029,3.08772266800062
374,0.956065226466275,0.312285196417964,2.91741407186942
375,0.863501824037384,0.28950651045513,2.82723114844853
376,1.11699588831462,0.376476726606474,2.84744265064533
377,0.998205176278283,0.313662868313077,3.03894809546554
378,1.00197523384152,0.321730766031271,2.97445981199233
379,1.00353193681939,0.329704360813968,2.90724676632418
380,0.985536399241625,0.318571160093369,2.95235889829439
381,1.01543748224688,0.31225368535376,3.10784957156695
382,0.95116451341377,0.279058427392703,3.24722145781527
383,0.915019581187922,0.277392010966845,3.13642623720663
384,0.968013027332251,0.291966489740135,3.16136632033963
385,0.917140914139094,0.2838523031826,3.07251660233333
386,1.02798050820634,0.326390655915879,3.01166865653068
387,0.932228916804586,0.328825484157465,2.69817565715107
388,0.964267647706554,0.303014229205294,3.0337441582116
389,0.88058523128014,0.260538375595653,3.20714838790943
390,1.00062646692058,0.321175235046202,2.97540520763722
391,1.03984097793268,0.326610158678853,3.0459584660711
392,1.1358165042556,0.358062225228686,3.04644396252333
393,0.897904148113691,0.286669527779958,2.97521733376686
394,0.979372841782564,0.319764921208481,2.92206173914045
395,0.986934884122112,0.327117608421063,2.87949917666817
396,0.982527627278691,0.287685024263736,3.25886837411185
397,0.926619977245125,0.306352779348394,2.87779330456969
398,1.06993542329506,0.359439072574168,2.85148583306443
399,0.98262250985343,0.319422552423143,2.93536728305693
400,0.942194322875951,0.287650798558932,3.11903991704768
401,0.965217119060662,0.311618125666451,2.95302822033414
402,0.998764689582242,0.300288419738611,3.17616207249169
403,1.01256742126385,0.328843263398586,2.94233614903362
404,0.99957726131281,0.305306458084171,3.12661994542428
405,0.981931998361303,0.302797228983627,3.09425552375832
406,0.977444434994755,0.3035966226094,3.07132677228236
407,1.04887807577205,0.318185842055022,3.15500548135155
408,0.871239202226472,0.243159525685248,3.39793063791372
409,0.910292087338891,0.265648562562092,3.25728127038759
410,0.931255877476392,0.304617491921837,2.90940573335099
411,0.976481778237892,0.278190444220376,3.34836008062158
412,0.916981696415025,0.32128705748989,2.71402683702086
413,0.945250495498724,0.276411223610604,3.2569245334515
414,0.89046925440863,0.281147063409225,3.00721353499611
415,0.978967577986776,0.313961791169454,2.97478102194508
416,0.999419597355093,0.304862088499948,3.13066016850847
417,0.91228223630246,0.26744822687066,3.24280421093195
418,1.03185115705283,0.321187158529771,3.07251124724328
419,0.941101852444887,0.295349228724379,3.0340416202039
420,0.948970811667177,0.326226370775309,2.7709924538559
421,1.01535215392985,0.301491864579167,3.21850194957765
422,0.922803604637821,0.285511934153478,3.07449006375318
423,0.964143061330268,0.311161281850703,2.95391205442867
424,0.95015791084184,0.281391009049134,3.21672648284149
425,0.917832267231825,0.304291784674594,2.86840562641289
426,0.926224879617173,0.32706050905614,2.69437873181415
427,0.963736267730192,0.275361963125765,3.33646759814311
428,0.988506670285401,0.3024097187005,3.11996146929335
429,0.936398364964995,0.317664787743914,2.80609749445568
430,0.946323094711167,0.296346822878092,3.04144679520301
431,0.91452804568674,0.296986359829797,2.92783832289491
432,0.996563296706604,0.31514533841818,3.0194427164394
433,0.867373884582165,0.254355212037393,3.23317095802726
434,1.0157762703439,0.329976051788242,2.94195977278642
435,0.996138942653982,0.319341844537477,2.9784350498494
436,1.06960907170822,0.355430691457147,2.88272537047285
437,0.854927479404023,0.268720519450963,3.01401426678851
438,0.881422728602421,0.278310555821295,3.00535754432359
439,0.910713880160845,0.285309169435224,3.03430093703103
440,0.913307870111434,0.299509279175381,2.89910173234728
441,1.0131695633412,0.336566590053844,2.87660627035593
442,1.00028395946092,0.327458792148065,2.91726465242983
443,0.94202601335516,0.292863949396764,3.06294446688587
444,0.913796448899342,0.288377904454793,3.01270116565237
445,0.95345612341602,0.319860186490336,2.84016630323407
446,1.01271907868712,0.342381661804331,2.82643373359222
447,1.01046804330959,0.322587898446913,2.99288363871613
448,0.909755914718401,0.306059738290782,2.82544812835464
449,0.975625382673375,0.301608327372915,3.08554273278646
450,1.00863254049804,0.321916725734248,2.9934217872654
451,1.0714902504186,0.325864797062377,3.15004952873786
452,0.989496962723464,0.326578581317266,2.89209708399676
453,0.988036986295503,0.32640421344749,2.88916915727013
454,0.945301606425397,0.302812393689221,2.97313328380272
455,0.982981211397795,0.312091986119971,3.00546394368879
456,0.932633443938988,0.289162455856888,3.06967044289558
457,0.968326314488084,0.287642720317372,3.20997629792031
458,1.05147717998775,0.360961910754094,2.7883196259824
459,1.00663187567692,0.319795157125699,3.00702451006454
460,0.958584505022682,0.293719453951979,3.11039835029805
461,1.07989200443331,0.325744735958685,3.17700300324905
462,0.944492956518165,0.321956178077923,2.79383660810031
463,0.978946415071979,0.309485220854288,3.01774156612054
464,0.911746403462635,0.297472230543958,2.91370526209355
465,1.0266027032002,0.341510564971395,2.87429673890885
466,0.978859785186205,0.316109570899027,2.95422812580547
467,0.918209844211421,0.32112593839184,2.71921305573866
468,1.01656406620211,0.332695668295349,2.92027867744766
469,1.02940512945336,0.337656871698651,2.91540084613446
470,1.01951912024059,0.31312928789606,3.11219409333588
471,1.00340460980664,0.33290962817474,2.87887320970959
472,0.898854789944854,0.293148770423951,2.91270124964199
473,0.94005230666607,0.305175972127586,2.93290556404576
474,0.90635807801122,0.315337271743337,2.73154541246969
475,0.927740564472119,0.307969026516989,2.86632904112331
476,0.973071950206029,0.307282434156192,3.02025708939252
477,1.00920776836371,0.318201053826112,3.03018408257889
478,0.987691277646641,0.29638805906709,3.18059803290947
479,0.775859659334132,0.274427901746581,2.66321192080914
480,0.993712974552605,0.340301758347165,2.78785798569033
481,0.992941593874071,0.314043174934679,3.0185072293682
482,0.946131494723246,0.302064621738349,2.98324076992973
483,0.926416743114323,0.323846305353892,2.72171313534403
484,0.975801877198146,0.301153239832267,3.09079151104791
485,0.8543764453171,0.29551327535345,2.73888353864658
486,0.972348439616039,0.294826541629885,3.14540351248362
487,0.958145998113791,0.2967272398155,3.07739187909263
488,0.998654674128628,0.302160925696946,3.15611514602355
489,1.03919933244173,0.326224458447384,3.04759286649896
490,0.964465940610971,0.294930389407017,3.11756934393786
491,0.959975988078997,0.272955132867421,3.35211131026218
492,0.973457138609515,0.290127212461901,3.20017254062798
493,0.990457999056604,0.318698711040921,2.96662009070758
494,0.967759726841153,0.284564777592957,3.24270535041787
495,1.04108929662389,0.347136641899319,2.86944441005679
496,0.909292949417836,0.291242008901796,2.96761086313365
497,0.995326560886206,0.298323194663333,3.18556041865494
498,0.979237070292369,0.328951368854041,2.84004615498925
499,0.984102083452493,0.32139026793617,2.92199913047461
500,1.02869030796906,0.321257246714837,3.06200192533627
501,0.980983767845957,0.329919055830694,2.83701032512132
502,0.940013008382635,0.334503935123316,2.67564268878537
503,1.03625751308228,0.33526721917976,2.95661924690226
504,0.948718014587411,0.304966342608073,2.96333689435632
505,1.08183616479149,0.350839073632729,2.95530413433051
506,1.02283610705242,0.361768461464436,2.70293353681012
507,0.980561560788427,0.309221416143277,3.02553934477467
508,0.976376370666217,0.313442159310232,2.97144574525591
509,0.901086902426042,0.269273022147046,3.17925240189322
510,0.926907606586574,0.279810226301237,3.1518062018117
511,0.86827911680907,0.299600854978597,2.74791978436738
512,0.982673971194526,0.296346792857122,3.16411040644063
513,0.946643909229806,0.269414084096167,3.34668438828894
514,0.960881473988449,0.292768534905758,3.12834667934267
515,1.03661167750825,0.307544422999561,3.22428762595272
516,1.10286714834011,0.330878318449576,3.19714858712123
517,0.900746830937591,0.295549339204567,2.89544491366729
518,0.963503317386331,0.274165618473655,3.35017688395743
519,1.01211229498033,0.341382956430988,2.83292495059237
520,1.01031364445717,0.326688642714792,2.95484298577198
521,0.986362667786928,0.309440615895419,3.04214320755191
522,0.970481818523224,0.311652324027169,2.96959703866204
523,1.02077901036571,0.313194383574677,3.11556995125058
524,0.980067912740998,0.321131045274952,2.91179543834011
525,0.990752236849465,0.293547876256949,3.22179894097284
526,0.93874978734648,0.305032327704308,2.93001661192076
527,0.951727960570497,0.281082666916326,3.22584089057479
528,0.999676240027637,0.335151334297471,2.84849303085362
529,0.956133060374282,0.294997802153969,3.08860965648392
530,1.04536702870882,0.325015150018715,3.07790891794188
531,0.938105334498612,0.307069276661582,2.90848157851655
532,0.900585304932835,0.284558273750655,3.00671385743134
533,0.985232293239251,0.338876160142902,2.7745601603924
534,1.05464466464606,0.360699812725386,2.79912722165658
535,1.03459157692023,0.337124494711778,2.93538912907017
536,0.921069665787689,0.31323618978096,2.79683412826694
537,0.931723757550997,0.292145454343178,3.03521326232712
