"","ASM","USAS","ALM","SBSW","IDR","GROY","NGD","AU","DRD","AG","SATS","WLDN","TPC","WBD","DAN","RERE","SPHR","AGX","VSEC","DG","MAMA","COCO","MNST","BUD","ABEV","BG","ADM","KOF","HSY","FMX","TTI","PARR","BTU","HCC","WWD","POWL","GEL","EC","IMO","THR","SII","CIB","SAN","BBVA","HRTG","AAMI","PUK","RKT","FUTU","DB","ARWR","LQDA","ANAB","RVMD","GH","ADPT","HLF","RNA","EYE","BKD","HL","ATRO","UUUU","KTOS","RKLB","TSAT","FIX","AVAV","CENX","TFPM","NVRI","DBD","CAE","FERG","CTLP","NATL","NOVT","ATKR","SPB","PAR","DHC","BABA","APEI","LAUR","AHR","LINC","WELL","OUT","NLY","AGNC","PL","VSAT","WDC","LPTH","TTMI","LASR","MU","STX","VICR","CLS","LITE","TIGO","IHS","VOD","ESE","VIV","DGII","TLK","ROKU","AD","ARMN","BELFB","GEV","HG","GEF","BTX","KBDC","NCDL","KSPI","CIEN","KEP","FN","ORA","NGL","HE","UGP","ENIC","AQN","CWEN"
"UUUU",0.254480733010243,0.376797081957922,0.262209888300721,0.32451567556614,0.470860047940328,0.213020135025657,0.258717176980876,0.201181609620257,0.244754118317567,0.269102181218663,0.111605323818537,0.164710227721469,0.179662118225479,0.0732721830771378,0.158117073004295,0.0841108157059348,0.166273958395633,0.293636495756589,0.199580542785249,0.101139284954439,0.105098434275046,0.0977519813530278,-0.0361180249943879,0.00378117101540706,0.0743133562588879,0.0544580241642487,0.0951177977466093,0.0654115527862241,-0.0363514909348481,0.118719268030857,0.276545664718979,0.134145667545359,0.337713607031679,0.203362216530733,0.246167465114501,0.281869358393098,0.190603251192573,0.163269374684989,0.221715817093932,0.107965342405626,0.39969249699654,0.201858154910057,0.0955800733095101,0.0465741133567533,0.0225315932063619,0.26035081969354,0.155717177232602,-0.000930201245392344,0.211424924893286,0.16884395640602,0.057408329088461,0.143676809812731,-0.0362942430659686,0.0853768982435224,0.20543438247491,0.117527861564673,-0.083503919286386,-0.0769552273111461,0.152249327317706,0.148541200553352,0.24005570671838,0.167378499941247,1,0.258362323062998,0.35018262338802,0.304062400081758,0.25012504754544,0.300538410564046,0.242823155149872,0.267853531816586,0.131887410756244,0.15830659094285,0.130756971664664,0.183943662474181,0.0951411700036578,0.13308524089805,0.107863802624268,0.146675142892121,0.055357759717113,0.182203365402749,0.057668219901519,0.172244031563534,0.118757515099017,0.134322177618103,0.0802841374129416,0.125080680652122,-0.0246266339892914,0.122881920625839,0.0966091725027298,0.101129311869579,0.247293729117671,0.236532253885105,0.178553715215283,0.38875643300553,0.24805232926749,0.264309139902775,0.182803104046341,0.226165942552355,0.233049448555211,0.276139095980033,0.187868665297432,0.128438618752732,0.0149741310203029,0.0580700080629311,0.144891227504994,0.0557306733509153,0.182920235464848,0.10883429005029,0.167647242709423,0.113157712435563,0.320067639229866,0.220874568665221,0.320230626479012,-0.0557792104265102,0.035211232307121,0.296576531013136,0.0511035701105761,0.0775863116636546,0.161560089625403,0.257001955022402,0.0914084230472731,0.307190747503515,0.13075753293299,0.0316705057124488,-0.0203712068605468,0.0912688247795079,0.17126397960698,0.167514293837924,0.101532442999711
"KTOS",0.228488372285221,0.174256407731076,0.160977708486031,0.191152204470868,0.257101947211754,0.198567980784336,0.183559274233889,0.130398295776566,0.119189038611192,0.269242911219985,0.0920718768759159,0.313152262593643,0.198149892708057,0.186045733808845,0.175190108154995,0.102481277547883,0.162804776534185,0.282928492441891,0.499093600007682,0.0683806587358937,0.0860335335415786,0.080681468348519,0.0487787444197306,-0.00273465593463313,0.0578446433251032,0.0776142210616133,0.137894713406089,0.0281002642714268,-0.0717322604897824,0.0483285890220427,0.249660352613357,0.173594394281605,0.273429615746087,0.168107022645605,0.378485241710244,0.363722271403172,0.109643011300201,0.125672241988073,0.213207882987852,0.211582136093889,0.360761035847544,0.09773930631987,0.15557927054232,0.148134880627164,0.0613234825209632,0.303584523644057,0.146067375098986,0.0449976127011694,0.220765934320201,0.206247488335714,0.139972688258788,0.287165904020258,-0.0446677434507605,0.126162635681385,0.169575323097409,0.141793987787919,-0.043264142670372,0.0920421779893285,0.155163658340412,0.105799883472128,0.202499722243775,0.405330854586985,0.258362323062998,1,0.390646228225173,0.196311521943646,0.366859557878571,0.57361952723135,0.30159333760902,0.182247600905644,0.225632122182909,0.114312280044912,0.339535078253159,0.283546975707813,0.0613322655458083,0.241070608152833,0.285032042843591,0.243078585785611,0.0947165893575624,0.227325208255178,0.07503729142744,0.0914184131706132,0.242243786198549,0.191239985548593,0.104401772137994,0.144738192028762,0.0530348162048526,0.186862898438219,0.103172281047893,0.166168352951289,0.244533655915047,0.302106966351141,0.237431606634588,0.231695330666945,0.325723397266037,0.34394412668211,0.262096333780539,0.15864273861377,0.179020454035234,0.292018359312566,0.203772119603422,0.0671956639006752,0.0875472793078398,-0.00632054094166169,0.325958212626263,0.0854711766639029,0.116021888601483,0.148018036483906,0.199938298593917,0.07346457664081,0.129510057768712,0.320515272818143,0.320466584631623,0.0529774876458779,0.0761806025497543,0.342485936573296,0.150487239858594,0.188763262100495,0.157406681055107,0.18920354645159,-0.00503193109508622,0.241537748566106,0.155493869690561,0.122035596197252,0.124146169861845,0.160712815829363,0.129675581599717,0.090702440801693,0.0753358253232582
"RKLB",0.238903995596026,0.238040445072105,0.178135798404718,0.210754939374599,0.248937170353041,0.191926908106934,0.209647707966557,0.142137965472449,0.0772551999718275,0.189076108196211,0.195744453677103,0.252143677639307,0.33997225770646,0.326724183466134,0.343496917307782,0.119924476587849,0.39276069601263,0.348543525861906,0.280604289737976,0.0628704654474953,0.156334387466893,0.265492345049567,0.0413290470587499,0.0890961994049182,0.089971249652122,0.0258669036246616,0.0172122091790823,0.142463708061601,-0.107650876112886,0.173903211565719,0.233134671483053,0.0557470546301186,0.258906798204251,0.107709110498733,0.423295091355642,0.449334994910922,0.133344482342905,0.167124707016949,0.138684216690406,0.261787373024129,0.362838806983802,0.198515062866698,0.267096143693826,0.228050830292011,0.072372144122252,0.316148614560248,0.261807439887344,0.103911122259088,0.270781897980119,0.322430332633387,0.278868371551382,0.185088413385595,0.0852434509866817,0.170757536375561,0.303795995548385,0.261940479010419,0.0671034866155209,0.153765099715388,0.24647664791524,0.13879692310789,0.191365821037858,0.236334387016275,0.35018262338802,0.390646228225173,1,0.437070013276738,0.401072955143873,0.37883538746074,0.273002707815639,0.166981475412106,0.320001653091149,0.303305081056843,0.339699675924642,0.22244859274658,0.237716697961162,0.26572591086445,0.289253285394411,0.283914555096969,0.142215460177359,0.329350655393619,0.122434127284976,0.13158597849893,0.235834044960469,0.201169910708309,0.105083647901019,0.170006413239815,0.0985461964677554,0.269787689274467,0.217320131464036,0.232046878232088,0.497399079662306,0.450420729075462,0.402678990383488,0.31027780912905,0.351602218783766,0.284810471582388,0.44075003350294,0.309465991645561,0.317528670251087,0.386180235794993,0.389960924456445,0.0605184031265166,0.179493124530448,0.0632779364319066,0.306021676710027,0.0544880352361034,0.321235032974553,0.111516648931042,0.372639901833195,0.190564287253301,0.148967093965841,0.327844936093987,0.460968367252586,0.10962705531096,0.179449206159789,0.539415090702723,0.164900782049006,0.143754082746076,0.242883893429043,0.424386466774485,0.0861209947598747,0.405917049491511,0.253586448961047,0.125581966847074,0.145277852156829,0.150641373323291,0.236045321613126,0.0632472544406394,0.134289066172868
"TSAT",0.217402319105527,0.266946719939638,0.172150647890919,0.211931084874653,0.145505254439651,0.218250672124979,0.263042429866861,0.18181078208943,0.182501885137369,0.281947122981123,0.100168252291234,0.126996501569167,0.205372644822606,0.198221639364195,0.291802704224519,0.241053251888107,0.24736347569758,0.256497372555328,0.23801321008297,-0.0267558483620006,0.259508454401482,0.16337346329881,-0.0131295109343746,0.0660044782783076,0.118621729112854,0.0294088935360066,-0.012042952618338,0.128755274207826,-0.0187026753870914,0.136974713948622,0.259682007306289,0.0584904562414145,0.301612171207288,0.182153960451423,0.279236242345451,0.301954496262395,0.124020141695536,0.20122636647128,0.123985218667293,0.328469223568932,0.234747427833795,0.165675876907562,0.243284534335724,0.210259697668536,0.0576870104321418,0.259631783002009,0.276508006071572,0.17771528273213,0.276001888540875,0.247935961653537,0.161508154637375,0.133974653069755,0.0746127788751771,0.141241156880956,0.190932368539682,0.242013797835749,0.00321872063520675,0.0160267510062846,0.197618149950049,0.156216872973489,0.182411495310777,0.221195443476084,0.304062400081758,0.196311521943646,0.437070013276738,1,0.258419926249331,0.184555272311484,0.24977592290765,0.236254026234956,0.219059501840255,0.366758337363267,0.236007537701807,0.136645414494396,0.130649792495281,0.206603045459697,0.230519687918961,0.182863146185258,0.0976222322685621,0.221161492010531,0.14208148451756,0.256147596633871,0.226945523408488,0.17071434883887,0.11487088999906,0.166550491563153,-0.00959525486779754,0.160186814548796,0.15842963945747,0.192566724491196,0.285443250784389,0.339720836276005,0.283241080251785,0.358682621438588,0.295854161133998,0.201353427640867,0.321632998432163,0.233929670271522,0.254400409892865,0.325343460873813,0.290354099515786,0.0937239883190932,0.0972875731586779,0.0353845283065322,0.224723756620155,0.143061016028683,0.28781263923448,0.0566892429836233,0.181431505464865,0.194833565010819,0.234142896196446,0.242427896395758,0.338495109365464,0.127511826417229,0.180254097461538,0.297152262611076,0.106751921203261,0.10421636669149,0.150489835158907,0.28049286618745,0.0817281394624893,0.257770481891212,0.193621194994238,0.139035607010943,0.234919528977224,0.219603447642405,0.244758274278473,0.0758006572182477,0.152064775701599
"FIX",0.184808477128104,0.220473921387641,0.051102242284783,0.168552564127183,0.142957704800137,0.19196507576407,0.154412069509591,0.125962828414651,0.0900613482137939,0.172455564892574,0.147663032104131,0.277138060245392,0.42175533100056,0.227629148503461,0.366049332905696,0.0577241291230734,0.274999994458845,0.629944153990878,0.464186970517637,-0.0546588412892078,0.175028391960124,0.23498799920597,0.00652236887787863,-0.0671965275575314,-0.00608686276458501,-0.00659724177279252,-0.0838596240229956,0.0450180286199566,-0.107538053107308,0.0600449741305481,0.263428407844017,0.098315083183099,0.156645860537953,0.142482360711449,0.525672574897671,0.650889811081478,0.177800141398251,0.164670043667413,0.219341542478798,0.367510914732565,0.281843645163758,0.159455439622962,0.285257528592929,0.235524767141404,-0.00733330760481669,0.319374643930187,0.224294126039251,0.112515831854725,0.252929882649685,0.313852585508377,0.256155771068206,0.241853653892923,0.0226141025042642,0.238500386973616,0.216013253429399,0.336335147123896,-0.0407777074246995,0.16080759956416,0.298593063348826,0.118441121555808,0.184903179758523,0.259960899339192,0.25012504754544,0.366859557878571,0.401072955143873,0.258419926249331,1,0.331466603790683,0.387993087325888,0.140592841171494,0.312439764105709,0.330633645037179,0.301947847649111,0.302596060650959,0.164239966956969,0.29783715667081,0.409276131111511,0.332109152433829,0.125758445620962,0.261960935448261,0.028156111089968,0.0853123922301911,0.223812057719321,0.261519639099992,0.181266916431288,0.263743416723563,0.0747586137399013,0.270377671364887,0.202168957193585,0.233156967141786,0.308345939801358,0.307801799631415,0.502943255818102,0.249021490714407,0.550747932365799,0.359598062439351,0.574141324800976,0.443895923179307,0.341545391088455,0.63900589129301,0.639274960371503,0.00757466530788245,0.195534866728036,-0.0627614824532638,0.392245966822666,0.0244728784945389,0.407484423225975,0.087779012586026,0.329458350266958,0.228920457416608,0.191282761953563,0.550583961144939,0.683659568608557,0.093696855961411,0.173273288437466,0.58069774722316,0.104145633340823,0.131434357120962,0.138471020709263,0.649118546044944,0.13500748236452,0.638911686000975,0.301698155770099,0.155452162862723,0.0835436198974918,0.159552088746957,0.16967655440854,0.0655479307217369,0.210838642040564
"AVAV",0.159404125861164,0.176254921408565,0.272441619223643,0.249167517807919,0.181637649540455,0.104647381117524,0.185490549980859,0.1438437893145,0.0962826696231258,0.205714936257025,0.0379000483072361,0.146963748195856,0.266766037820236,0.150727592166477,0.169194073168128,0.0448817131632375,0.263341824295253,0.297405375228858,0.294727530979914,0.0419568558384572,0.100335347734945,0.0505420912482002,-0.0979439083359944,-0.058841128885368,0.00534510318758123,0.043671173014848,0.0352275399592168,0.014708002978326,-0.106505836130831,0.00253166287427545,0.217326834349325,0.116535554115393,0.319081994034258,0.152954105387038,0.324212705391809,0.306753805037712,0.103367897626825,0.163704950364421,0.215012180550048,0.223112443800254,0.407655642831893,0.151959322923317,0.128904337293138,0.0776306915926356,0.0339159013610029,0.276750969114946,0.187202343742494,0.00438005737135526,0.172980563694896,0.192289811734943,0.153881771884494,0.15374913237935,-0.0404285834592999,0.10563015784023,0.153744329443358,0.218161939068539,-0.041432622552049,0.097150353385232,0.182184836102975,0.112744280944771,0.18585815804113,0.306105334759611,0.300538410564046,0.57361952723135,0.37883538746074,0.184555272311484,0.331466603790683,1,0.25903563241498,0.118759618487575,0.18305843033511,0.177662860315646,0.286863074911328,0.23674626642647,0.112604542546833,0.230693356148499,0.278213562863143,0.214322851370036,0.0639750097081558,0.20017135510651,0.0271793441350776,0.0411732135609206,0.157270378504516,0.096444008744447,0.0611241249974722,0.167998269943498,0.0268432203452134,0.188019984160432,0.102863696814734,0.149023431656522,0.306910531258234,0.271401415194297,0.268401215893454,0.221233394874528,0.299534499119797,0.270374664937526,0.248714854198002,0.218565094814437,0.268353622851256,0.306186079156249,0.205556548655989,0.0124563122684761,-0.0498315723212464,-0.024577925792698,0.321923817234126,0.0513341721914165,0.187698229986372,0.0996698488052862,0.248510880292588,0.0608232839753532,0.160387440202532,0.296876783356992,0.230943566549761,0.0109616633663388,0.0983035642504739,0.398492812667254,0.103423481932406,0.110884853781987,0.130478838194551,0.217515939378688,0.223751381413043,0.251236684602565,0.16683936789473,0.103826673694219,0.104046987531669,0.113425138019882,0.159015037805293,0.119294610620699,0.0865174432777695
"CENX",0.370823639155121,0.415836967383649,0.161364597022802,0.352020803890567,0.34128347614606,0.185434054734874,0.30913673975477,0.28739641124754,0.267505301913608,0.457020097293711,0.0779839104956302,0.300319357624255,0.299424176631889,0.241508323709656,0.351117823559046,0.139800412701689,0.255442730268064,0.294690803004667,0.311658671658285,0.00504431486630052,0.138754929612438,0.11731666090036,0.0874269906116652,0.0663979383520046,0.168592287322496,0.153416758040138,0.12544126989986,0.184789706447801,0.011687827379714,0.205779795471057,0.303148928414234,0.164041506663205,0.33962082662161,0.37110588592791,0.386840021527759,0.323632557228726,0.294067788169947,0.317492367371076,0.300034121620567,0.340208821742457,0.346679652152222,0.319335946569513,0.307667956592001,0.284202945137418,0.124445847363876,0.343590597685254,0.352824303557529,0.178839334632841,0.291225330655955,0.351357721325033,0.203554318001914,0.284571341945494,0.0567358083785642,0.264720923919491,0.261209847808381,0.243829483919559,0.0425860434888152,0.128761839483156,0.230183456215757,0.221181087192168,0.416420982155411,0.181089028254929,0.242823155149872,0.30159333760902,0.273002707815639,0.24977592290765,0.387993087325888,0.25903563241498,1,0.292752397059992,0.352323389090837,0.303494289372915,0.34772143210202,0.226179801926154,0.221434210782414,0.310148734784732,0.283240647585806,0.270372716980734,0.24116036391908,0.304763149237456,0.136367369701758,0.270685953428433,0.166142073720802,0.270821578465293,0.188422688512845,0.173293924915493,0.129383258080485,0.385288585635468,0.255147177946387,0.291995975695484,0.284254697035404,0.195439268239335,0.329927717713167,0.248319860822033,0.323566947919049,0.370832620262399,0.498436935738187,0.280748747052907,0.184626325495072,0.336556275316646,0.364812400421033,0.0629051085561635,0.178293935422594,0.0823082633808847,0.266845756404865,0.109642063476497,0.340004276200787,0.131761163053679,0.242376716813625,0.223168601295867,0.317473405459215,0.321165511032939,0.393727954198172,0.187118398124755,0.271171432498736,0.417857685503147,0.218637713396916,0.253124937174474,0.253094515795858,0.334829413020914,0.051293419465147,0.31864414874662,0.187666687404311,0.117204417036481,0.140304730836697,0.238145525645822,0.33013601846861,0.203528706819533,0.171014523998084
"TFPM",0.595382755347929,0.579686974840768,0.265967139464119,0.622403150908088,0.437593579438949,0.577999263048257,0.669562366936437,0.747889510743486,0.67163744887769,0.627291416976954,0.0376801172952146,0.0940089916399333,0.109866464310751,-0.0575067472948603,0.0951134699329674,-0.028155616019049,-0.00114227654694689,0.202738934766901,0.0393242143750948,0.196755475379086,0.0140831333318481,0.152525119472012,0.155180541171631,0.227204957381082,0.196343674089375,0.0736546391206453,0.105846365812291,0.285341792388235,0.0892391282160429,0.187589303306677,0.096718524656938,-0.0731158857927256,0.260828702366309,0.268214564805494,0.177392611155559,0.0824596682388383,0.0783449062178938,0.0887557996872297,0.12226855427154,-0.00708022672103162,0.535629775755472,0.19573956622461,0.244066083473201,0.232234960017812,0.15708073860908,0.0973892478293372,0.163315460716559,0.0115194137597421,0.129402661698053,0.229065638068506,0.0996113407701916,0.114855477486663,0.0292965349503384,0.10253605653445,0.250574272976295,0.142148542664584,-0.118914690442168,-0.0610392432445615,0.077672201760435,0.134544963493754,0.635428641018825,0.0857281812548397,0.267853531816586,0.182247600905644,0.166981475412106,0.236254026234956,0.140592841171494,0.118759618487575,0.292752397059992,1,0.157221243219285,0.174265724256287,0.186452747593371,0.102536591225604,-0.0378326963740411,0.111710933411508,0.0608810567404643,0.04634239304403,-0.0185970593776201,0.0557914743112626,0.116705479286174,0.114859516948159,0.120889523310024,0.194988450728238,0.219602643054879,0.0772621390459308,0.22211006648222,0.0579853018833507,0.00296099474562955,-0.01321488826274,0.142227805161244,0.142380272917185,0.193103530421839,0.0821896000425454,0.149446316057502,0.186415707570714,0.210448512968428,0.172655898036554,0.0617817721367825,0.212062868082251,0.19483598205136,0.223567357773951,0.168831146024682,0.198647682766131,0.0487720229013759,0.186243346878773,0.103017840321088,0.069152628286176,-0.0271894473676511,0.140036169366871,0.68418433102498,0.0952307191819128,0.155355988753793,0.0884666404777951,0.094386056793702,0.167788281900332,-0.0321106938368474,-0.0115335892301174,0.179969086152644,0.147297946162944,0.108684339725698,0.167445499354739,0.187812060509608,0.0225184144312864,0.0661808110703228,0.139241488970249,0.316659458788343,0.271326653433755,0.220068727723344
"NVRI",0.215034992499791,0.13469648942396,0.144000033281118,0.23288741071678,0.156792400982646,0.0299928078781364,0.151293968862813,0.113067128311018,0.0282247069341848,0.185248002989022,0.131549468345286,0.263756555234537,0.342743278745589,0.320276483962659,0.521684756349403,0.178617136045492,0.358495920805885,0.209978340431935,0.332130747022376,-0.00470184670329453,0.159484232924935,0.298579595883722,0.145736393278473,0.188225570531899,0.206167200169403,0.257837347436677,0.271944798767528,0.13317088147453,0.0527541701020358,0.178496173708743,0.422438460758193,0.287642453389923,0.236893752931633,0.230156764805291,0.407212827544831,0.318455947236222,0.232192116236423,0.283134760316532,0.34671311124536,0.400983976041823,0.226740495280715,0.201195826565386,0.368258425479111,0.36552489971119,0.190897261978395,0.314270662918596,0.43190536053503,0.264126408072486,0.346515418893987,0.363405160566736,0.342243678054392,0.226356054455443,0.134267031776883,0.224555071608873,0.333129624456993,0.335445560707999,0.162550268782332,0.0785581455246763,0.418103737655648,0.287219520990128,0.205269747812301,0.188938702070816,0.131887410756244,0.225632122182909,0.320001653091149,0.219059501840255,0.312439764105709,0.18305843033511,0.352323389090837,0.157221243219285,1,0.458275173723164,0.368384482752395,0.395536378280428,0.252301860264607,0.435886401568295,0.470641320367763,0.360132584071396,0.439623531997462,0.38861160378282,0.298181804042098,0.17587224986983,0.187973273087441,0.188785697634983,0.194681020535221,0.139169010932737,0.229445800773188,0.509284490667534,0.413224128646966,0.443175278097351,0.234125556655482,0.203683498153017,0.340143234962489,0.226729842855354,0.283719802840771,0.314825679203616,0.404757679762089,0.284304063784206,0.278517806636871,0.288968116394717,0.358690896482586,0.144335584530305,0.224503748909668,0.216779554746872,0.295191066220575,0.231615084712215,0.416617163636726,0.241924161556459,0.368574147237866,0.265832071557816,0.222218638949756,0.368202141392632,0.305049069120201,0.351453589958534,0.35249919053589,0.464811209283849,0.385537171760358,0.384425257935851,0.265546222397292,0.320969039130083,0.123317320398249,0.2371324023981,0.192089317796204,0.253594350846158,0.2307421101479,0.238129569568828,0.290907866029641,0.203978092470392,0.229750585083804
"DBD",0.230580192433461,0.255430553897934,0.142456921489527,0.22669385034597,0.0646190281296935,0.162880983489764,0.228120223880839,0.155051869637123,0.0845479832577323,0.215615284405053,0.159295479570438,0.270494863217963,0.433522877927005,0.33033395942147,0.48919379962761,0.286933302110915,0.431731374564864,0.303225746132209,0.3100740333899,-0.0203627357687407,0.183102407778184,0.21903808863151,0.115421781185815,0.20115966305452,0.169811594449354,0.181184564374061,0.0983401163202214,0.143752101330593,0.0489243119133519,0.130258607632042,0.376411342026244,0.145057073656777,0.250470088327886,0.316924676387292,0.429169485702175,0.372717190930902,0.330778877073887,0.301186855559128,0.33207599384772,0.486816714650758,0.238150355491019,0.261298656059117,0.408771600032933,0.351363760473756,0.0413863215730868,0.461794785628428,0.478258478873274,0.122417488809431,0.411977867904842,0.395610441927062,0.329979956201032,0.210403397113592,0.220041322661097,0.258632688599801,0.230531763001147,0.318237032579763,0.22813567749126,0.210336388471252,0.339627692448691,0.236232654940223,0.257867189018851,0.168113682092234,0.15830659094285,0.114312280044912,0.303305081056843,0.366758337363267,0.330633645037179,0.177662860315646,0.303494289372915,0.174265724256287,0.458275173723164,1,0.378350554044377,0.424000041588225,0.27201324797592,0.454589819263175,0.473802215728725,0.349933035675839,0.441603438628761,0.438333854388818,0.27104764443775,0.263615761400189,0.289377063520447,0.33235524307128,0.235638694242846,0.275105219325165,0.131693565868301,0.444327087872447,0.38722973083228,0.351186850582309,0.317536438569932,0.407259894575717,0.389504709337523,0.221148735251811,0.417340483185441,0.350384626793287,0.494288638373875,0.3786015763126,0.315696738829508,0.387295353126713,0.469312788550852,0.0569032393690364,0.191772622165654,0.147444786344309,0.412503808328171,0.112091307012246,0.526749826778185,0.254426911148242,0.43636778258037,0.181579507810658,0.259417636677189,0.516671405967379,0.363171828133312,0.36857549336811,0.413056325985674,0.529928281449768,0.344662767385133,0.303419216219221,0.381720147066391,0.426995882291881,0.164624077831471,0.386332366359528,0.327065797739072,0.329318096988831,0.259513419773621,0.178007570300158,0.329433496012831,0.220000030435708,0.280841405606566
"CAE",0.222475789919704,0.229841414992761,0.186202156466554,0.300774611149858,0.0848313402369424,0.126794655212432,0.246370993781691,0.202103881574037,0.127077552857193,0.231220482920974,0.162452297712665,0.23645067365034,0.300762785985657,0.344039972429528,0.39972004127156,0.210162278489054,0.355557040568846,0.252698556317745,0.407369788663258,0.0356831486661403,0.109436747757827,0.180807576621628,0.171041630846782,0.142372567643353,0.211352798716383,0.128406639073941,0.189649824041531,0.224907976450752,0.0559749867074066,0.279996940912432,0.334451753782089,0.143701377697466,0.240749358307763,0.110707529741717,0.383985031758251,0.331668415312162,0.274384196958874,0.274527140385246,0.282447173014224,0.342836671431175,0.329946293130444,0.306160353707913,0.422386670440459,0.411798661087887,0.199769483709663,0.332642276872048,0.427200197568673,0.0990296539493126,0.288893174025857,0.397396198879901,0.281164141640947,0.210386665522244,0.115077248712197,0.214806387697626,0.190058180188698,0.185816774566849,0.148539215229234,0.116508694345905,0.359012432109272,0.211551472559948,0.104726032851231,0.28572998937524,0.130756971664664,0.339535078253159,0.339699675924642,0.236007537701807,0.301947847649111,0.286863074911328,0.34772143210202,0.186452747593371,0.368384482752395,0.378350554044377,1,0.26188574770829,0.238590927789151,0.293384946179607,0.349092072055794,0.316071946038512,0.202582910249697,0.340648648874792,0.188154595542446,0.205714553694098,0.268377494555976,0.329585028952769,0.259161444918768,0.229514861153891,0.19535966534554,0.355181610424657,0.382355947196228,0.378310131555725,0.266322012404532,0.323271659029587,0.310844643220189,0.183766116814509,0.307003385741356,0.308330680323635,0.418926878129542,0.250418985980712,0.210241409284858,0.265367742892022,0.251164311015089,0.167371997418612,0.190866076383418,0.220525365081907,0.326994234912629,0.232598020603249,0.318492260597378,0.247074402544088,0.481434110235867,0.276636737216998,0.211827742072623,0.343599525084031,0.347441813208503,0.27734280408856,0.308622842122357,0.419581202510298,0.253199991699513,0.292829930677688,0.326829307351323,0.266675433005407,0.174878725518551,0.28465905573194,0.204753683007519,0.281547838631647,0.266060139858117,0.297298342231354,0.340352578170878,0.144701288524951,0.183137132089797
"FERG",0.137347160753958,0.215661152144941,0.177875093269438,0.0707399119303225,0.000332634031088319,-0.00417379797577595,0.0532880925135294,0.0555331176400018,-0.0269746868339702,0.090718379766801,0.0398777535437608,0.271147265308839,0.279000813790924,0.177813735852415,0.353937479358053,0.0998691733103195,0.321729566272527,0.185569471417571,0.339800457980814,0.245297914565668,-0.027992830116142,0.1257503734511,0.193948320636628,0.141536150419751,0.188393782487375,0.209956604878735,0.213261145887484,0.108915685566515,0.197480331645884,0.0146367487547296,0.285025622346381,0.241058242217973,0.146067234390514,0.116491054708832,0.50560062269559,0.319735607167165,0.202175644626799,0.287002034146123,0.321867483323988,0.404747887073446,0.208445067449851,0.16859838569326,0.24859815988343,0.23070472231402,0.0475874259827398,0.266147804741319,0.2896357196777,0.266321803598783,0.188860297708883,0.249905928413652,0.283965994050855,0.177852482696187,0.0619813484472801,0.200994057172932,0.231381987348547,0.268174876996894,0.184102187377562,0.154560995869023,0.283637995844012,0.258889481249498,0.0971679315803479,0.186752464249727,0.183943662474181,0.283546975707813,0.22244859274658,0.136645414494396,0.302596060650959,0.23674626642647,0.226179801926154,0.102536591225604,0.395536378280428,0.424000041588225,0.26188574770829,1,0.217713945079522,0.391791037747881,0.432145094413354,0.424687597244346,0.327800048618081,0.331520015734998,0.211860091772484,0.148811160450566,0.146927319108264,0.207269957077603,0.184184653368358,0.159226864128485,0.130954608535614,0.434737464772432,0.431286029674219,0.459464916318097,0.199152012713719,0.233722383729323,0.346940897703445,0.138887448825855,0.389376557877748,0.345796508056332,0.347684699220317,0.335467517693081,0.240344094347224,0.273290838177469,0.266032136365045,-0.000565771347984218,0.100796108329473,0.0954916326757435,0.261425255496048,0.174647361662047,0.348792577168552,0.245058406948093,0.292006668848556,0.0882050406997778,0.0999139617701298,0.430548631236032,0.249503803432691,0.165758447703724,0.315744002477546,0.473981328469971,0.367109337476772,0.331872711929681,0.242297351431293,0.307425904151794,0.100082608401849,0.311515004703945,0.257814042025666,0.204182253090107,0.206793920771999,0.28804238671385,0.116243878773103,0.458537169230468,0.221680514578103
